Date,GenusCoral,MorphoCoral,mDcoral,Depth,NumComp,GenusComp,MorphoComp,mDcomp,InvolvedPerim,HdiffComp-Coral,netOvergrowth,netOverreach
2013-04-03,Porites,Ma,53.13333333,2.1,10,Lobophora,En,9.033333333,24,-11.3,-3.4,0
2013-04-03,Porites,Ma,53.13333333,2.1,1,Lobophora,En,12.43333333,34,-2.8,-7.2,0
2013-04-03,Echinopora,Fol,24.76666667,2.6,1,Acropora,Br,3.433333333,2,-21.3,0.6,0.9
2013-04-03,Echinopora,Fol,24.76666667,2.6,2,Acropora,Br,9.666666667,1.6,-1.3,0,0.5
2013-04-03,Echinopora,Fol,24.76666667,2.6,3,Acropora,Br,30.63333333,27,19,5.9,1.6
2013-04-03,Millepora,Br,72.1,1.6,1,Acropora,Br,23.4,24,-7,0.4,-0.2
2013-04-03,Millepora,Br,72.1,1.6,2,Acropora,Br,4.566666667,1.1,-4.5,0.2,-0.2
2013-04-03,Millepora,Br,72.1,1.6,3,Acropora,Br,21.66666667,1.6,-1,-1.1,-0.7
2013-04-03,Millepora,Br,72.1,1.6,4,Porites,Ma,27.1,68,-39.7,8,0
2013-04-03,Millepora,Br,72.1,1.6,5,Acropora,Br,19.73333333,12.4,-39.7,-0.2,-0.7
2013-04-03,Millepora,Br,72.1,1.6,6,Acropora,Tab,58.66666667,54,-45,0,-0.7
2013-04-03,Millepora,Br,72.1,1.6,7,Acropora,Br,21.9,14.1,4.3,0.5,-0.3
2013-04-03,Millepora,Br,72.1,1.6,8,Pocillopora,Br,13.43333333,37.5,4.8,1.6,-0.3
2013-04-03,Millepora,Br,72.1,1.6,9,Acropora,Br,4.1,2.9,-9.3,0,-0.2
2013-04-03,Millepora,Br,72.1,1.6,10,Acropora,Br,23.06666667,4.9,3.4,-0.3,-0.3
2013-04-03,Palythoa,En,10.2,3.4,1,Palythoa,En,7.566666667,2.7,2,0.4,0
2013-04-03,Palythoa,En,10.2,3.4,2,Cliona,Ma,19.4,31,0.5,6.5,0
2013-04-03,Montipora,En,11.16666667,3.4,1,Acanthastrea,Ma,7.033333333,5.9,-4.5,0,-0.8
2013-04-03,Porites,Ma,8.033333333,3.3,1,Pocillopora,Br,4.833333333,3.7,-3,-0.9,-0.6
2013-04-03,Montipora,En,14.53333333,3,1,Porites,Ma,3.933333333,2.3,-8.3,0.8,0.2
2013-04-03,Montipora,En,14.53333333,3,2,Pavona,En,12.46666667,5.5,0,-1.2,-0.6
2013-04-03,Pocillopora,Br,4.5,3.1,1,Montipora,En,4.9,3.4,-0.7,0,0.4
2013-04-03,Pocillopora,Br,4.5,3.1,2,Favia,Ma,8.8,1.6,-1.4,0,0.5
2013-04-03,Montipora,Br,11.53333333,3,1,Porites,Br,6.433333333,5.2,0.9,0.4,2
2013-04-03,Pocillopora,Br,14.56666667,2.5,1,Acropora,Br,15.7,1.2,9.5,0,0.8
2013-04-03,Pocillopora,Br,14.56666667,2.5,2,Acropora,Br,18.33333333,2.7,7.1,-1,0.5
2013-04-03,Porites,Br,4.033333333,2.7,1,Montipora,En,3.066666667,1.7,-2.7,-0.5,-0.3
2013-04-03,Porites,Br,4.033333333,2.7,2,Porites,Ma,4.633333333,0.9,-2.5,0.3,0
2013-04-03,Montipora,En,12.46666667,3.1,1,Seriatopora,Br,10,1.9,-5.2,0,-0.3
2013-04-03,Montipora,En,12.46666667,3.1,2,Favia,Ma,2.733333333,3.4,-2,0.5,0.6
2013-04-03,Pocillopora,Br,14.5,3.1,1,Porites,Ma,12.46666667,3.1,-7.5,0,0.9
2013-04-03,Pocillopora,Br,14.5,3.1,2,Montipora,En,24.33333333,29,7.2,-1.2,0.7
2013-04-03,Montipora,En,7.966666667,3.2,1,Porites,S.Br,4.1,1.8,-1,0.7,0.2
2013-04-03,Acropora,Br,10.73333333,3,1,Galaxea,Ma,6.4,1,-1.3,0.5,0.7
2013-04-03,Montipora,En,11.2,3.5,1,Montipora,En,12.56666667,6.3,4,0.6,-0.4
2013-04-03,Pocillopora,S.Br,3.433333333,2.9,1,Acropora,Br,3.733333333,1.9,2.5,0,0.5
2013-05-14,Montipora,En,17.83333333,3,1,Porites,Br,12.56666667,6.5,-6.5,1.6,0.5
2013-05-14,Montipora,En,17.83333333,3,2,Porites,Br,31.1,8.9,2.6,1.5,0.4
2013-05-14,Acropora,Br,19.66666667,2.7,1,Montipora,Br,11.93333333,11.7,-1.8,0.6,0.3
2013-05-14,Acropora,Br,19.66666667,2.7,2,Porites,Br,11.83333333,3.2,-5.7,1,0.6
2013-05-14,Montipora,En,16.4,3.2,1,Echinopora,En,11.63333333,2.9,3.9,-1.3,-0.6
2013-05-14,Pocillopora,Br,7.133333333,3,1,Acropora,Br,2.866666667,3,-1.3,0,0.4
2013-05-14,Pocillopora,Br,2.166666667,3,1,Acropora,Br,4.866666667,0.5,5.2,0,0.5
2013-05-14,Montipora,En,27.03333333,3.2,1,Favia,Ma,8.066666667,6.8,-0.8,0,0.5
2013-05-14,Montipora,En,27.03333333,3.2,2,Favia,Ma,4.1,3.7,-4.7,0.6,0.7
2013-05-14,Montipora,En,27.03333333,3.2,3,Montipora,En,2.433333333,1.9,-6.5,0.6,0.3
2013-05-14,Acropora,Br,14.06666667,3,1,Sarcophyton,Tab,6.566666667,5.9,-2.7,0,-0.4
2013-05-14,Acropora,Br,14.06666667,3,2,Porites,Br,3.3,0.5,-4.1,0,-0.6
2013-05-14,Acropora,Br,14.06666667,3,3,Porites,Br,7.833333333,3.5,-4.3,-0.7,-0.6
2013-05-14,Acropora,Br,13.8,2.9,1,Seriatopora,Br,9.566666667,6.3,-6.3,0.4,0.5
2013-05-14,Acropora,Br,13.8,2.9,2,Porites,Br,9.9,4.7,-4.5,0.6,-0.1
2013-05-14,Acropora,Br,14.9,2.6,1,Stylophora,S.Br,25.03333333,7.1,-5.2,0.4,0.9
2013-05-14,Acropora,Br,15.4,2.5,1,Acropora,Br,12.36666667,1.2,6.8,0.7,0.4
2013-05-14,Acropora,Br,15.4,2.5,2,Acropora,Br,13.4,0.9,2.4,0.7,0.7
2013-05-14,Acropora,Br,15.4,2.5,3,Acropora,Br,10.43333333,7,-7,0.8,0
2013-05-14,Seriatopora,Br,14.7,2.6,1,Acropora,Br,8.533333333,1.8,-1.6,-0.3,-0.5
2013-05-14,Seriatopora,Br,14.7,2.6,2,Acropora,Br,20.23333333,0.7,5.4,0,-0.9
2013-05-14,Seriatopora,Br,14.7,2.6,3,Acropora,Br,21.16666667,2.3,0,0,-0.5
2013-05-14,Acropora,Tab,17.4,2.6,1,Acropora,Br,22.2,2.5,4,0,0.5
2013-05-14,Porites,Br,5.9,2.7,1,Acropora,Br,5.966666667,5.3,1.3,0.5,0.4
2013-05-14,Porites,Br,7.066666667,2.7,1,Acropora,Br,4.1,3.2,-1.2,0.8,0.7
2013-05-14,Montipora,En,5.766666667,2.7,1,Acropora,Br,13.9,4.3,9.4,0.2,0.7
2013-05-14,Montipora,En,16.13333333,2.7,1,Acropora,Br,5.066666667,8.3,-2.7,0.4,0.6
2013-05-14,Montipora,En,16.13333333,2.7,2,Acropora,Br,2.933333333,0.9,-2.5,0,1.1
2013-05-14,Montipora,En,16.13333333,2.7,3,Acropora,Br,16.23333333,1,4,1.1,0.4
2013-05-14,Montipora,En,16.63333333,3.2,1,Montipora,En,8.8,2.4,0.2,0.5,0.4
2013-05-14,Acropora,Br,7.133333333,3.3,1,Montipora,En,8.9,2.6,0.3,0.5,0.4
2013-05-14,Seriatopora,Br,11.66666667,3.3,1,Porites,Br,4.733333333,8,2.3,-0.5,0.1
2013-05-14,Seriatopora,Br,11.66666667,3.3,2,Porites,Br,3.633333333,7,0,0.2,-0.2
2013-05-14,Acropora,Br,12.56666667,3.3,1,Porites,Br,10.2,7.4,-2.7,0.4,0.5
2013-05-14,Montipora,Br,7.466666667,3.3,1,Porites,Br,10.2,4.2,2,1.2,0.4
2013-06-04,Montipora,En,22.56666667,4.7,1,Montipora,En,19.03333333,16.8,-4.3,-0.4,-0.3
2013-06-04,Montipora,En,22.56666667,4.7,2,Montipora,En,22.9,13.1,-8.9,0.6,0.3
2013-06-04,Montipora,En,22.56666667,4.7,3,Montipora,En,21.06666667,28.5,-3.9,-1.1,-0.4
2013-06-04,Montipora,En,25.2,4.7,1,Acropora,Br,10.66666667,6.5,0.7,1.1,0.4
2013-06-04,Montipora,En,25.2,4.7,2,Montipora,En,19.36666667,14.8,17.8,-1,-0.8
2013-06-04,Montipora,En,25.2,4.7,3,Porites,Ma,2.166666667,2.4,-2.1,0.8,0.5
2013-06-04,Acropora,Br,1.766666667,4.7,1,Montipora,En,24.03333333,2.8,1.6,-1.1,-0.3
2013-06-04,Montipora,En,15.46666667,4.7,1,Favia,Ma,9.533333333,8.6,-1.7,3,0.7
2013-06-04,Montipora,En,15.46666667,4.7,2,Montipora,En,15.73333333,10.6,0,0.1,-0.2
2013-06-04,Pocillopora,Br,18.93333333,4.5,1,Acropora,Br,10.63333333,9.2,0.6,0,1
2013-06-04,Porites,Ma,28.96666667,4.7,1,Pocillopora,Br,9.9,15.4,0.4,-2.2,-0.7
2013-06-04,Porites,Ma,28.96666667,4.7,2,Acropora,Br,7.933333333,7.6,2.5,-1.2,-0.6
2013-06-04,Millepora,Br,1.366666667,4.7,1,Montipora,En,5.333333333,0.3,0.9,-0.3,-0.4
2013-06-04,Pocillopora,Br,3.366666667,4.2,1,Montipora,En,18.4,1.8,8,0,0.3
2013-06-04,Pocillopora,Br,3.366666667,4.2,2,Montipora,En,11,3.7,8.3,0,0.4
2013-06-04,Acropora,Br,6.566666667,3.9,1,Favia,Ma,11.76666667,3.9,-2.5,0,-0.9
2013-06-04,Montipora,En,29.16666667,3.6,1,Favia,Ma,5.133333333,11.2,-6.1,0,-1.9
2013-06-04,Montipora,En,29.16666667,3.6,2,Acropora,Br,1.666666667,1.1,-11.9,0.2,0.3
2013-06-04,Montipora,En,29.16666667,3.6,3,Acropora,Br,16.23333333,13.2,5.3,1.3,0.5
2013-06-04,Montipora,En,27.73333333,3.3,1,Acropora,Br,9.333333333,7.2,3.5,2.1,0.3
2013-06-04,Montipora,En,27.73333333,3.3,2,Acropora,Br,8.833333333,9.1,1.4,5.1,0.5
2013-06-04,Montipora,En,27.73333333,3.3,3,Acropora,Br,10.3,4.8,3.5,2.4,0.4
2013-06-04,Montipora,En,27.73333333,3.3,4,Acropora,Br,6.2,4.3,1.6,0.9,0.6
2013-06-04,Montipora,En,27.73333333,3.3,5,Acropora,Br,19.63333333,7.4,5.8,1.4,1
2013-06-04,Acropora,Br,6.5,2.3,1,Acropora,Br,5.966666667,1.2,-1.4,0.3,-0.2
2013-06-04,Acropora,Br,6.5,2.3,2,Acropora,Br,4.1,1.7,-1.5,0.1,0
2013-06-04,Acropora,Br,1.133333333,2.3,1,Acropora,Br,3.3,1.8,2.1,-0.6,0
2013-06-04,Acropora,Br,1.133333333,2.3,2,Montipora,En,4.966666667,1.6,2.4,-0.1,-0.3
2013-06-04,Porites,Br,2.433333333,2.4,1,Acropora,Br,3.9,0.8,1,-0.2,-0.3
2013-06-04,Porites,Br,2.433333333,2.4,2,Porites,Br,0.966666667,0.6,-0.9,0,0.3
2013-06-04,Montipora,En,5.1,2.4,1,Acropora,Br,3.2,0.9,-0.2,0.3,0.2
2013-06-04,Montipora,En,5.1,2.4,2,Acropora,Br,5.266666667,3,1.6,1,0.7
2013-06-04,Montipora,En,5.1,2.4,3,Acropora,Br,6.933333333,0.5,2.1,0,0.4
2013-06-04,Acropora,Br,4.366666667,2.4,1,Montipora,En,5.2,3,-1.5,-0.6,-0.4
2013-06-04,Acropora,Br,4.366666667,2.4,2,Montipora,En,6.333333333,0.6,-1.1,-0.2,-0.2
2013-06-04,Acropora,Br,12.03333333,2.2,1,Montipora,Fol,6.2,4.7,-5.7,0.4,0.8
2013-06-04,Montipora,Fol,14.46666667,1.7,1,Acropora,Br,12.7,13.4,3.4,2.4,0.4
2013-06-04,Montipora,Fol,14.46666667,1.7,2,Acropora,Br,10.7,7.3,4.2,0,-0.5
2013-06-04,Montipora,Fol,12.33333333,1.7,1,Acropora,Br,10.7,4.3,6,0,-0.1
2013-06-04,Montipora,Fol,12.33333333,1.7,2,Montipora,Fol,10.76666667,7.3,1,-1.1,0
2013-06-04,Acropora,Br,17.76666667,1.7,1,Montipora,Fol,17.13333333,12.9,-2,-8.8,-0.4
2013-02-12,Montipora,En,25.96666667,3.9,1,Porites,Br,26.66666667,28,1,12,0.8
2013-02-12,Montipora,En,25.96666667,3.9,2,Montipora,En,24.66666667,31,-3,0.8,0.5
2013-02-12,Montipora,En,25.96666667,3.9,3,Montipora,En,21.33333333,30,2.5,0,1.9
2013-02-12,Montipora,En,25.96666667,3.9,4,Montipora,En,18.33333333,49,0,0,0.4
2013-02-12,Galaxea,Ma,7.3,4.4,1,Acropora,Br,4,3,-7,0.7,2.8
2013-02-12,Galaxea,Ma,7.3,4.4,2,Montipora,Br,16.66666667,21,18,1.8,5.6
2013-02-12,Millepora,Br,2.5,4.3,1,Pavona,En,4.5,9,0,1.4,0
2013-02-12,Acropora,Br,4.866666667,4.3,1,Pavona,En,5,4,-6,0,-1.3
2013-02-12,Acropora,Br,7.9,4.3,1,Pavona,En,4.333333333,6,-6.5,0,0.1
2013-02-12,Acropora,Br,7.9,4.3,2,Pavona,En,2.333333333,2.3,-5,0,0.7
2013-02-12,Merulina,Va,9.066666667,4.7,1,Montipora,Br,13.66666667,4,3,0,2.3
2013-02-12,Montipora,En,20.73333333,4.7,1,Galaxea,Ma,4.5,1,-5,0,-2.1
2013-02-12,Montipora,En,20.73333333,4.7,2,Montipora,Br,4,1,-4,0,0.6
2013-02-12,Montipora,En,38.36666667,4.7,1,Galaxea,Ma,10.66666667,8,-24,0,-2
2013-02-12,Montipora,En,38.36666667,4.7,2,Montipora,Br,16.33333333,11,-10,0.5,0.7
2013-02-12,Montipora,En,9.4,4.3,1,Favia,Ma,45.66666667,16,-8,0.5,-1.2
2013-02-12,Montipora,En,9.4,4.3,2,Favia,Ma,9,10,-9,0.6,1.4
2013-02-12,Montipora,En,34.6,4.3,1,Favia,Ma,53.33333333,53,-14,8.5,4
2013-02-12,Montipora,Col,10.83333333,4.3,1,Favia,Ma,53.33333333,7,-13,0,-2.2
2013-02-12,Montipora,Col,10.83333333,4.3,2,Galaxea,Ma,16.33333333,16,-5,0,-1.3
2013-02-12,Pocillopora,S.Br,11.8,4.3,1,Porites,Ma,10.66666667,12,2,0.6,0.7
2013-02-12,Pocillopora,S.Br,11.8,4.3,2,Acropora,Br,21.33333333,13,4,0,0.8
2013-02-12,Stylophora,S.Br,1.833333333,4.2,1,Acropora,Br,1.533333333,2,0,0,0.5
2013-02-12,Stylophora,S.Br,1.833333333,4.2,2,Acropora,Br,1.666666667,1.5,0,0,0.7
2013-02-12,Pocillopora,S.Br,5.833333333,4.2,1,Acropora,Br,5.5,5,0,0,0.6
2013-02-12,Pocillopora,S.Br,5.833333333,4.2,2,Favia,Ma,3,2,3,0.6,0.4
2013-02-12,Pocillopora,S.Br,4.433333333,4.1,1,Favia,Ma,61.33333333,5,7,0,0.8
2013-02-12,Acropora,Br,16.9,4.4,1,Favia,Ma,30.33333333,24,-8,1.5,1.1
2013-02-12,Acropora,Br,16.9,4.4,2,Favia,Ma,2.833333333,5,-13,0.4,0.9
2013-02-12,Galaxea,Ma,3.833333333,4.4,1,Favia,Ma,30.33333333,6,4,0,0.5
2013-02-12,Galaxea,Ma,3.833333333,4.4,2,Favia,Ma,10.33333333,3,7,0,1.6
2013-02-12,Montipora,En,23.16666667,4.1,1,Porites,Ma,5.666666667,24,5.5,0.5,0.8
2013-02-12,Montipora,En,23.16666667,4.1,2,Montipora,En,11.33333333,21,4,0.7,0
2013-02-12,Acropora,Br,8.633333333,4,1,Montipora,En,21.66666667,13,0,-0.6,-0.3
2013-02-12,Acropora,Br,3.533333333,4.1,1,Montipora,En,9.333333333,5,6,0.4,0.4
2013-02-12,Acropora,Br,3.533333333,4.1,2,Montipora,En,7.833333333,5,-2,0.2,0.3
2013-02-12,Montipora,En,5.766666667,4,1,Montipora,En,11.33333333,7,0,0,0.5
2013-02-12,Montipora,En,5.766666667,4,2,Psammocora,Br,11.66666667,9,6.5,-0.7,-0.2
2013-02-12,Montipora,En,5.766666667,4,3,Galaxea,Ma,21.33333333,7,17,0,-3
2013-02-12,Montipora,En,18.43333333,4.3,1,Psammocora,Br,37.66666667,28,-10,-1.6,-0.3
2013-02-12,Montipora,En,18.43333333,4.3,2,Leptastrea,Ma,7.666666667,11,-10,1.3,0.4
2013-02-12,Acropora,Br,10.9,4.1,1,Galaxea,Ma,24,6,4,0,-1.9
2013-02-12,Acropora,Br,10.9,4.1,2,Montipora,Br,27.33333333,20,7,2.1,1.6
2013-02-12,Acropora,Br,10.9,4.1,3,Montipora,Br,5.333333333,9,-3,2.1,1.6
2013-02-12,Acropora,Br,8.566666667,4,1,Acropora,Br,1.833333333,3.5,-6,0.4,0.8
2013-02-12,Montipora,En,26.86666667,3.6,1,Acropora,Br,1.766666667,2.5,-9,0.6,0.4
2013-02-12,Montipora,En,26.86666667,3.6,2,Pavona,En,4,3,-6,0.8,0
2013-02-12,Montipora,En,26.86666667,3.6,3,Galaxea,Ma,4,6,-9,0,-1.3
2013-02-12,Montipora,En,11.7,4,1,Montipora,Br,58,30,0,0.5,0.3
2013-02-12,Acropora,Br,10.36666667,4.1,1,Pavona,Fol,14.66666667,4,-7,0,0.5
2013-03-01,Montipora,En,17.76666667,4,1,Porites,Br,8.666666667,9,-2,2,0.8
2013-03-01,Montipora,En,17.76666667,4,2,Acropora,Br,11.66666667,4,5,0.7,0.4
2013-03-01,Montipora,En,17.76666667,4,3,Acropora,Br,10,3,3,2,0.8
2013-03-01,Montipora,En,17.76666667,4,4,Montipora,En,6,9,-7,0,0.5
2013-03-01,Montipora,En,8.333333333,4,1,Porites,Br,3.666666667,7,-3,1.3,0.8
2013-03-01,Montipora,En,46.83333333,4,1,Acropora,Br,11.33333333,11,0,8,0.9
2013-03-01,Montipora,En,46.83333333,4,2,Montipora,Br,18.33333333,6,0,4.8,1.1
2013-03-01,Montipora,En,46.83333333,4,3,Montipora,Br,16,20,-1,7.4,1.1
2013-03-01,Montipora,En,46.83333333,4,4,Acropora,Br,9.5,7,-4,3,1.3
2013-03-01,Montipora,En,46.83333333,4,5,Acropora,Br,26.33333333,4,12,2,0.8
2013-03-01,Galaxea,Ma,42.16666667,4.1,1,Acropora,Br,22,4,5,0.4,1.5
2013-03-01,Galaxea,Ma,42.16666667,4.1,2,Pavona,Fol,28.66666667,9,14,2.3,1.3
2013-03-01,Galaxea,Ma,42.16666667,4.1,3,Acropora,Br,17.33333333,4.5,9,0.5,2.3
2013-03-01,Montipora,En,31.23333333,4,1,Pavona,Fol,5.5,11,0,3.5,0.3
2013-03-01,Montipora,En,31.23333333,4,2,Montipora,Br,6.333333333,10,-3,4.6,0.6
2013-03-01,Montipora,En,31.23333333,4,3,Montipora,En,15.66666667,13,18,1.1,0
2013-03-01,Montipora,En,31.23333333,4,4,Porites,Br,13.66666667,19,0,3.5,0.8
2013-03-01,Montipora,En,31.23333333,4,5,Montipora,Br,5,4,0,0.8,0.5
2013-03-01,Montipora,En,31.23333333,4,6,Porites,Br,7.166666667,6,-2,2.6,1.1
2013-03-01,Galaxea,Ma,23.36666667,4.5,1,Montipora,En,26.33333333,23,-1,1.3,1.9
2013-03-01,Galaxea,Ma,23.36666667,4.5,2,Acropora,Br,15.66666667,5,-7,0,3.4
2013-03-01,Pavona,Fol,11.7,4.5,1,Montipora,Br,22.66666667,9,13,1.7,0.9
2013-03-01,Montipora,En,47.86666667,4.4,1,Porites,Br,8.166666667,0.5,-7,0,0.8
2013-03-01,Montipora,En,47.86666667,4.4,2,Porites,Br,12.5,9,-10,2.8,0.8
2013-03-01,Montipora,En,47.86666667,4.4,3,Montipora,Br,9.666666667,5,-9,1,0.5
2013-03-01,Montipora,En,47.86666667,4.4,4,Porites,Br,9.333333333,5.5,-13,2.2,1
2013-03-01,Montipora,En,47.86666667,4.4,5,Porites,Br,9.166666667,7,-5,2.8,0.5
2013-03-01,Montipora,En,47.86666667,4.4,6,Porites,Br,2.166666667,7,-10,2.3,0.6
2013-03-01,Montipora,En,47.86666667,4.4,7,Porites,Br,2.5,7,-15,0.9,0.4
2013-03-01,Montipora,En,47.86666667,4.4,8,Porites,Br,5.666666667,1.5,-7,0.4,0.4
2013-03-01,Montipora,En,47.86666667,4.4,9,Galaxea,Ma,6.666666667,5.5,-4,0,-1.5
2013-03-01,Montipora,En,47.86666667,4.4,10,Montipora,Br,13.66666667,0.5,1,1.5,0.6
2013-03-01,Merulina,Fol,24.36666667,4.5,1,Montipora,Br,19,1.5,10,0,2
2013-03-01,Merulina,Fol,24.36666667,4.5,2,Montipora,Br,24.33333333,2,6,0,2
2013-03-01,Acropora,Br,10.5,4.5,1,Montipora,Br,20.66666667,4.5,5,0.6,0.8
2013-03-01,Acropora,Br,10.5,4.5,2,Porites,Br,15.33333333,4,0,0,1.4
2013-03-01,Acropora,Br,10.5,4.5,3,Montipora,Br,53.33333333,5,4,0,1.2
2013-03-01,Galaxea,Ma,41.43333333,4.3,1,Montipora,Br,18,6,17,0.5,2.5
2013-03-01,Galaxea,Ma,41.43333333,4.3,2,Montipora,Br,19,13,-18,0.5,3.1
2013-03-01,Galaxea,Ma,41.43333333,4.3,3,Acropora,Br,8.333333333,5,-14,0,1.3
2013-03-01,Galaxea,Ma,41.43333333,4.3,4,Montipora,Br,9.666666667,2,-15,0,2.6
2013-03-01,Galaxea,Ma,41.43333333,4.3,5,Montipora,En,5.666666667,5,-15,0,2.4
2013-03-01,Galaxea,Ma,41.43333333,4.3,6,Pavona,Fol,10.66666667,7,-19,1.3,2.3
2013-03-01,Galaxea,Ma,41.43333333,4.3,7,Montipora,Br,18.66666667,2,0,0,3.6
2013-03-01,Galaxea,Ma,9.266666667,4,1,Montipora,Br,25.33333333,7,13,0,2.2
2013-03-01,Echinopora,Fol,32.5,4,1,Montipora,Br,43,9,17,0,5.3
2013-03-01,Echinopora,Fol,32.5,4,2,Montipora,Br,32.66666667,15,15,0,3.3
2013-03-01,Echinopora,Fol,32.5,4,3,Montipora,Br,27.33333333,20,12,5.8,3.1
2013-03-01,Seriatopora,Br,9.2,3.5,1,Porites,Ma,21.66666667,5,2,-0.5,-0.6
2013-03-01,Seriatopora,Br,9.2,3.5,2,Acropora,Br,3.333333333,3,3.5,-0.4,-0.2
